business_id,name,latitude,longitude,city,MSA_NAME,MSA_GEOID,HasTV,NoiseLevel,WiFi,GoodForKids,HappyHour,OutdoorSeating,RestaurantsPriceRange2,Smoking,GoodForDancing,ambience_casual,ambience_classy,ambience_divey,ambience_hipster,ambience_intimate,ambience_romantic,ambience_touristy,ambience_trendy,ambience_upscale,music_karaoke,music_live,bestnights_monday,bestnights_tuesday,bestnights_wednesday,bestnights_thursday,bestnights_friday,bestnights_saturday,bestnights_sunday
bCWB4Lirn--Z8DkMCagoaw,Speakeasy,41.484623,-81.704413,Cleveland,"Cleveland-Elyria, OH",17460,NULL,NULL,NULL,False,True,NULL,2,NULL,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17DImn_vPnuwU9hhRFXlUA,Umami,40.4667762,-79.964211,Pittsburgh,"Pittsburgh, PA",38300,False,average,no,False,True,False,2,no,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True
hmL0KnYU6F9_egjlLmizKA,Buffalo Wild Wings,36.2769842,-115.1380177,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,loud,free,True,True,False,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
l_8v6XyTaEHmTKmorMrPxg,Hissho Sushi,35.128771,-80.977071,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,NULL,True,NULL,False,1,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
H7_yu7MgzSXB0vb959yXdA,Del Frisco's Grille,33.5092305009,-112.024003602,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,False,True,True,2,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
zFl1EKiFA2TcW8q9Uvt8DA,Tradesman Tavern,41.406106,-81.710712,Parma,"Cleveland-Elyria, OH",17460,True,very_loud,no,False,True,True,1,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
zbVJRIXEU0LVGWpU1Wb--A,PT's Gold,36.2954077,-115.2893018,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,NULL,free,False,True,False,2,NULL,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
lcbvgL5Sgx8ibQEhtbAEdg,Fifty One West,33.392511244,-111.941245723,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,False,average,free,True,NULL,False,1,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
kJHrgtkkXDNrP7gu4OTXCQ,Frederick's Wine and Dine,41.4358338,-81.5240342,Warrensville Heights,"Cleveland-Elyria, OH",17460,True,NULL,NULL,False,NULL,NULL,2,NULL,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ay2hfgpp8kELkwy76BRWLQ,The Boneyard Beer Farm & Mesquite Grill,41.3142238,-81.6841741,Broadview Heights,"Cleveland-Elyria, OH",17460,True,loud,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
0Z4kxalPa_aGEk1qwoLwPQ,West Wing Cigar Lounge,36.1121078949,-115.279390141,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,quiet,NULL,NULL,True,True,2,yes,True,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
XfKfV5eKsG6M32nwty8ENQ,Highwater Tavern,41.745685,-81.277247,Fairport Harbor,"Cleveland-Elyria, OH",17460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
s-6Wl5AmE-vtZca2zk2hxg,Char Bar No 7,35.0913271,-80.845724,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,True,True,True,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0tnZj3GkhKxPd9hT3HXt5A,Huntridge Pharmacy,36.1588681,-115.137619,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,average,no,True,NULL,False,1,NULL,NULL,False,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
wHG_iKBpUfizBFIGqoaUnQ,Fleming's Prime Steakhouse - Woodmere,41.462988,-81.4739017,Woodmere,"Cleveland-Elyria, OH",17460,True,average,no,False,True,True,3,NULL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
XMtcaa6TcHB_cj5rcbIZHg,Fast Forward Skate Center,43.032209,-89.456046,Madison,"Madison, WI",31540,False,loud,NULL,True,False,False,1,outdoor,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
QoZQX9z-3wJ1z2QM8pHGrg,Hades Hookah Lounge,36.1433397,-115.2193292,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,NULL,True,True,2,yes,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False
SlziteUh3JAK_dP-VRtW7Q,The View,36.114539,-115.195684,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,NULL,NULL,NULL,NULL,True,False,2,yes,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BDzfc4FfBVTcoursf3d9gg,Pop the Top Craft Beer Shop,35.2129204,-80.8595277,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,NULL,False,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
566Si6H4elSwGXsrQDjXdg,High Noon Saloon,43.0798138,-89.3763007,Madison,"Madison, WI",31540,True,loud,free,False,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
O3BVb5A0djGMi8jAfr0-Lg,S Aiken Bar & Grille,40.4504742,-79.9351568,Pittsburgh,"Pittsburgh, PA",38300,True,very_loud,NULL,False,True,True,2,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
SQUfO3XMRsN1_j5M6864fA,B&R Wine - Food,33.5843167874,-111.92237113,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,False,quiet,no,False,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
pHPEA7D2FsffRkvIRk8DWQ,Marc's Sports Grill & Nightlife,33.5829105,-112.1551369,Glendale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,False,True,True,1,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
S4Gb3V7p5piEqRaP8dk1oA,Charlotte Comedy Theater,35.2390498,-80.8450235,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,NULL,False,False,True,1,outdoor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1cEtxHqi2aYNmu949sK6Gg,House of 1000 Beers,40.556131,-79.76035,New Kensington,"Pittsburgh, PA",38300,True,average,free,NULL,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
bLpWC6IChfKOOy_FGd0bkg,O'kelly's,33.3645369,-111.8793828,Mesa,"Phoenix-Mesa-Scottsdale, AZ",38060,True,NULL,NULL,NULL,True,True,2,NULL,True,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MUIP2T5ZUUm4gvzTF0SVeQ,Andrew Blair's,35.1705913,-80.8494576,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,False,very_loud,no,False,True,True,3,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
ms4nFq8B56RHkFViRaAiWQ,Das Schnitzel Haus,41.4067701029,-81.7424299568,Parma,"Cleveland-Elyria, OH",17460,True,average,no,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
xM37qm9Wbc-hOAS7-Xse7g,Kaiseki Yuzu,36.01411,-115.13497,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,quiet,no,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JXwyTKI7TlnleDhT3LRKKQ,Rhumbar,36.1203025046,-115.17337815,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,loud,no,NULL,True,True,2,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
XBY5WCikRpzboqwLc8CcBg,Ballantine,41.640364,-81.4064286,Willoughby,"Cleveland-Elyria, OH",17460,True,loud,free,False,NULL,False,2,NULL,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aE63sJsqZoNgB_T0I3641w,Lily's On Main,33.4160813,-111.6798448,Mesa,"Phoenix-Mesa-Scottsdale, AZ",38060,True,very_loud,no,NULL,True,True,2,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
X4FnWdB41OprhZXuHFeq9g,House of Swing,41.5199215,-81.5183813,Cleveland,"Cleveland-Elyria, OH",17460,True,loud,NULL,False,True,False,1,NULL,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
WC94uZjbFJEHwiPL6y_d7g,The Brookside II Sports Bar & Grill,33.6392743,-112.3871279,Surprise,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,False,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
S_UJ_qGTK4OokidVrHRdrQ,Murphy's Tap Room,40.4325271,-79.8939064,Pittsburgh,"Pittsburgh, PA",38300,True,NULL,no,NULL,NULL,True,1,outdoor,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sBc7xW4BTuY7E4hnIHgSYg,Dao Kitchen,33.6805508,-112.2399114,Peoria,"Phoenix-Mesa-Scottsdale, AZ",38060,True,quiet,no,True,True,False,1,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
UsU-DyBjTL8vwAcn3kHrkA,Tomo Steakhouse & Sushi Bar,41.306052,-81.833935,Strongsville,"Cleveland-Elyria, OH",17460,True,average,no,True,NULL,False,2,NULL,NULL,False,False,False,False,False,False,True,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
qJLmeskOExZNYP-1OpgU1g,Mitchell's Tavern,40.4520835,-79.9506065,Pittsburgh,"Pittsburgh, PA",38300,True,average,NULL,NULL,False,False,1,yes,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
GrH7Kn4hYHdpuoKq_RLvYg,Thirsty Nomad Brewing,35.1883759,-80.8911255,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B4t9umS5dCUrfTfrdf15Kg,Plazma,33.4877615,-112.0487233,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,no,NULL,True,True,1,outdoor,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
di9rdjT71cYTlwKMYeVk0g,Olive Garden Italian Restaurant,35.2637359072,-81.1327011301,Gastonia,"Charlotte-Concord-Gastonia, NC-SC",16740,False,average,free,True,True,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
OasYaKjMTdFFQdepjtDFpA,Cafe Deia,36.1139419,-115.3084925,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,NULL,NULL,NULL,True,NULL,True,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L_gl5gnEMxvADScorL-2Hw,BJ's Cocktail Lounge West,36.0671344,-115.2510426,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,True,False,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
46UHF46E1z-W2dOmhv-Fng,PT's,36.1651692,-115.244802,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,False,True,False,2,NULL,False,False,False,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NHeHrFIihjjhm4Uq9bSApg,Cherry Bar,33.5083316,-112.0565795,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,NULL,NULL,NULL,True,True,3,outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,True,True,False
_qA2HPqgLiBc-M4wRyml0g,Bella Gusto Urban Pizzeria,33.3325253,-111.8603024,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,False,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
z_dSEPKwDL9Vtw1LrAAHWQ,Rock Bottom Restaurant & Brewery,33.638668,-112.223374,Glendale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7o2ohuxAwEh11pzXxGIYAA,5th Quarter Sports Bar & Grill,42.9958485,-89.523996,Verona,"Madison, WI",31540,True,average,free,True,True,True,2,NULL,False,True,False,False,False,False,False,False,False,False,NULL,NULL,False,False,False,False,False,False,False
Hx6HNJfEGgllQ3-dyoNDbA,Twin Peaks,35.3736381,-80.7260869,Concord,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
CCERsMYza5HA_3o8B7eZbg,Club 24,33.480586,-112.0289273,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,loud,NULL,NULL,True,False,2,no,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,True,False
fQt9QVAZM9PM0wFDdROvWw,Frankie's Tiki Room,36.1591684,-115.1646372,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,NULL,True,False,2,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
U4NqED1vTfMvS8MeEpBcLQ,Tsunami,35.364255,-80.710632,Concord,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,no,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
sf5jTm__NNqZ3J5rbcrueA,Primanti Bros.,40.4385397,-79.7769164,Monroeville,"Pittsburgh, PA",38300,True,average,free,True,True,False,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tkSk6jdenjbYEcqSchFR7g,Sushi Kee,33.334831,-111.927071,Tempe,"Phoenix-Mesa-Scottsdale, AZ",38060,True,quiet,no,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dMnaB67cC4AIWtQvnbYjTQ,Ocotillo Sun,33.4359180719,-112.01358676,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,no,False,NULL,False,2,no,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3g8zzg_5__kXMUM-8F6V1w,Playboy Club,36.114539,-115.195684,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,loud,NULL,False,False,False,3,yes,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
qAbXHsddBhmfQFegGiV7Dg,Tokyo House,33.3365903353,-111.859528325,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,quiet,no,True,NULL,True,1,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ac7C2H4E363qVQEHpONLLw,Narcisse Champagne and Tea Lounge,33.6071829,-111.9403254,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,loud,NULL,NULL,True,True,2,outdoor,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True
as3TgTaCefJ-VL6Rn3GU6A,Prohibition Bar,35.227933632,-80.8418688923,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,very_loud,free,NULL,True,True,2,outdoor,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
hKk42F3v80rqQ_wEgEmKkw,Nile Hooka Lounge,33.5822338,-112.1684105,Glendale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,NULL,NULL,NULL,NULL,NULL,1,NULL,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
UvLZYSU8H6KRpnYwnWAVYQ,PT's,35.9432589,-115.1172522,Henderson,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,True,False,2,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
Cilu8Dbb-tTHgEBM4-0vZA,Winking Lizard Tavern,41.314456,-81.5204229,Macedonia,"Akron, OH",10420,True,loud,free,True,True,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
3tXumYAqiuoFzby56PBLmA,Dilworth Billiards,35.2087,-80.858572,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,quiet,NULL,NULL,False,True,2,outdoor,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
H6skMpg_g-sOrfTQf_Q5LQ,Thai Hana,40.4415006,-79.958821,Pittsburgh,"Pittsburgh, PA",38300,False,average,free,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
UXXfR6oT-KmDn7O_PwvntA,J Chew & Co,33.4932517,-111.92412,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,NULL,NULL,NULL,NULL,True,2,outdoor,NULL,False,False,False,False,False,False,False,False,False,NULL,NULL,False,False,False,False,True,True,True
Gr2Y-MafVVd9Ogf-MBbMaw,Blue Willow Lounge,41.315079,-81.5117089,Macedonia,"Akron, OH",10420,True,average,free,False,True,True,1,outdoor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
OY0-hYJ2q6WiAqhYnCZZ0w,Brat Haus,33.490031,-111.926443,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
lpxj6LFir23Ds6swW8a6fg,Grandview Saloon,40.438109,-80.0185399,Pittsburgh,"Pittsburgh, PA",38300,True,average,free,True,True,True,2,no,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
H3Gastz2T6iiSRGmlbtoXQ,Stingray Sushi,33.5105510376,-112.026206558,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,True,2,NULL,NULL,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
L3qurOlAFpd9AJG4Ah_6Lw,Three Spirits Brewery,35.1716594,-80.8793263,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
I741NUOSrLgmmOwpe63ZZw,Duke's Grille,33.2926492,-111.8259115,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,paid,True,True,True,1,outdoor,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ch3HkwQYv1YKw_FO06vBWA,P.F. Chang's,36.113548,-115.1538906,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,NULL,True,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6-gL3PfW1L_hAbH56LXqJQ,Il Primo Pizza & Wings,33.6370840151,-112.201583192,Glendale,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ytk8XVFegCSdSBXLDZutpw,Bachi Burger,36.0844749,-115.2412756,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,no,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
M0pXDKKvnM5sc7ceisBD4Q,Edo Garden Hibachi,43.0496297,-89.3255852,Monona,"Madison, WI",31540,True,quiet,free,True,NULL,False,2,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9NGr9A8MArNtTgjzhBnw2g,The Trunk Space,33.4609111,-112.0699652,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,False,average,NULL,True,NULL,NULL,1,NULL,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False
l-HGrLblZ5HkagtjKqHYXg,Saigon Bay,35.3107125797,-80.7506220093,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,True,True,True,2,NULL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
po0p6NIro0cDrmKkcyPy0w,To See Roll,36.0605553,-115.2417218,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,average,free,True,NULL,False,1,NULL,NULL,True,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
VSX3ixrqQFwwGBUf15s0EQ,Grassroots Kitchen & Tap,33.5075723503,-112.037502107,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,True,True,2,NULL,False,True,False,False,False,False,False,False,True,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
brIaz5gTzBX6fgJNQZbUCA,Roast Public House,43.074915832,-89.3947126815,Madison,"Madison, WI",31540,True,average,free,True,True,True,2,no,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
HVlDheU0-Vqrv9bhNqyIyw,STATS Sports Grill,33.431472,-111.878445,Mesa,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,NULL,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUOrYFyHiJ27yOtTgCw0HA,Vino Veritas Little Italy,41.5085002,-81.5977041,Cleveland,"Cleveland-Elyria, OH",17460,True,quiet,no,False,True,True,2,no,False,False,False,False,False,True,False,False,False,False,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL
QF8hmN_g6n0BTlLJ0tT9Hg,Sarku Japan,40.4293661202,-79.7951602936,Monroeville,"Pittsburgh, PA",38300,NULL,NULL,NULL,True,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93otbGHE0s0m-lU1osvg9w,Rivertowne,40.4459861,-80.0108802,Pittsburgh,"Pittsburgh, PA",38300,True,loud,free,True,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4O5YJJz4Tq51UcrTLT-7sw,The Summit Room,35.1998271,-80.8411887,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,False,False,True,2,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
o3Kd6hNWY5ikm1hre_BLGw,Threes Tap Room Wine Bar Cafe,35.228893,-80.845776,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,True,average,free,True,NULL,True,2,no,NULL,False,False,False,False,False,False,False,False,False,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Lazn_BTkm14Fw82EE_oUgQ,High Octane Lounge,33.6392055,-112.3479607,Surprise,"Phoenix-Mesa-Scottsdale, AZ",38060,True,loud,NULL,False,True,False,2,outdoor,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
9UVkAmyodpaSBm49DBKFNw,Sweet Poké,36.264618,-115.257566,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,False,average,free,True,NULL,False,2,NULL,NULL,False,False,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YZyyG21xcwPQLqYh8pI-Ow,McFadden's,36.1143876,-115.1809762,Las Vegas,"Las Vegas-Henderson-Paradise, NV",29820,True,very_loud,no,False,True,False,2,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
yLH9mFFwOlzFB_fYKpSyLw,The Paradise Lounge,43.0728256377,-89.3845476955,Madison,"Madison, WI",31540,True,average,no,False,True,False,1,no,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
rnMd9lccXgC_ESLUX2mlfg,Cafe Central,35.2205664,-80.8148317,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",16740,NULL,NULL,NULL,False,True,True,2,outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,True,False,False
0CAzhX1w9qGD8iz4F8XZjQ,Irish Republic,33.3027643,-111.842356,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,False,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
keJGpYownJ-j2zQJ5huvqg,Bigham Tavern,40.432386,-80.015066,Pittsburgh,"Pittsburgh, PA",38300,True,loud,free,False,True,True,2,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
f0YrS0PTGFX7T1svlPkrBQ,Grand Avenue Tavern,33.4763087,-112.1116705,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",38060,NULL,NULL,NULL,NULL,True,True,1,outdoor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,False,True,True,True,False
hdPwbUL3KeqACgdx0oUj2Q,Jacobs Pavilion At Nautica,41.496352,-81.702957,Cleveland,"Cleveland-Elyria, OH",17460,False,very_loud,NULL,True,False,True,2,NULL,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2IIqWeO5yd1VDrhGgZNuzQ,America's Taco Shop,33.319681,-111.8978018,Chandler,"Phoenix-Mesa-Scottsdale, AZ",38060,True,average,free,True,NULL,True,1,NULL,NULL,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
